"id","account_id","classification_id","assigned_by","assignment_type","confidence_score","notes","batch_id","is_active","created_at","updated_at"
"1602","1748","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1603","1753","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1604","1764","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1605","1765","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"864","1065","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"865","1171","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"866","1066","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"867","1067","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"868","962","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"869","1074","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"870","932","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"871","970","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"872","1083","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"873","973","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"874","1090","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"875","1091","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"876","1094","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"877","1095","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"878","1096","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"879","1103","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"880","978","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"881","980","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"882","985","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"883","1169","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"884","979","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"885","318","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"886","1178","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"887","451","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"888","299","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"889","1194","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"890","924","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"891","960","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"892","933","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"893","968","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"894","969","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"895","1079","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"896","1080","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"897","1081","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"898","1082","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"899","942","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"900","1102","4",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39+00","24/9/2025 02:01:41+00"
"1065","158","2",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:40.1+00","24/9/2025 02:01:41+00"
"1066","1537","2",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:40.1+00","24/9/2025 02:01:41+00"
"1067","1557","2",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:40.1+00","24/9/2025 02:01:41+00"
"974","1561","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"975","1562","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"976","1563","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"977","1564","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"978","1567","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"979","1568","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"980","1570","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"981","1571","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"982","1572","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"983","1706","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1606","1259","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1607","1939","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1608","1299","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1609","1328","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1610","1352","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1611","1364","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1612","1449","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1613","1384","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1614","1390","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1615","1393","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1616","1529","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1617","1535","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1618","1537","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1619","1539","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1620","1540","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1621","1929","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1622","1589","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1623","1654","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1624","1687","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1625","1692","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1626","1693","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1627","1694","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1628","1695","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1629","1696","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1630","1362","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1631","2102","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1632","2103","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1633","2104","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1634","1719","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1635","1742","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1636","1755","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1637","1766","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1638","1339","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1639","1340","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1640","1615","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1641","1619","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1642","1944","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1643","1945","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1644","1947","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1645","1622","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1646","1623","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1647","1624","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1648","1630","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1649","1631","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1650","1632","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1651","1471","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1652","1509","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1653","1567","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1654","1570","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1655","1571","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1656","1572","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1657","1584","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1658","1585","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1659","1661","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1660","1662","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1661","1663","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1662","1664","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1663","1665","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1664","1668","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1665","1669","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1666","1675","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"1667","2108","7",,"auto",,,"98d747c8-6f22-4023-9e48-02571ec3428c","f","24/9/2025 02:01:45+00","24/9/2025 02:53:06+00"
"2425","357","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2426","586","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2427","363","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2428","1046","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2429","370","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2430","371","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2431","374","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2432","636","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2433","401","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2434","414","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2435","965","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2436","425","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2437","438","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2438","443","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2439","1083","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2440","306","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2441","700","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2442","701","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2443","456","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2444","455","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2445","462","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2446","740","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2447","467","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2448","475","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2449","491","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2450","484","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2451","307","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2452","485","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"2453","487","7",,"auto",,,"a1b92449-e6ea-4d9c-a689-4f15178bd961","f","24/9/2025 03:51:42+00","24/9/2025 03:56:32+00"
"984","1708","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"985","1619","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"986","1627","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"987","1629","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"988","67","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"989","89","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"990","100","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"991","103","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"992","117","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"993","127","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"994","128","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"995","159","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"996","2096","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"997","2097","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"998","2100","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"999","2101","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1000","2105","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1001","2106","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1002","2107","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1003","1712","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1004","1747","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1005","1748","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1006","1729","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1007","1731","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1008","1622","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1009","1308","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1010","1753","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1011","1755","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1012","1384","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1013","2117","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1014","1299","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1015","1927","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1016","1929","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1017","1935","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1018","1936","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1019","1937","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
